engineName,submissionDate,powerOutput,pressure,velocity,acceleration,weight
engine_5536,2024-09-27 10:20:16.881350,58,276,148,176,270
engine_5537,2024-10-18 10:20:16.881350,266,47,147,231,153
engine_5538,2024-08-09 10:20:16.881350,234,210,66,233,106
engine_5539,2024-10-04 10:20:16.881350,212,196,128,117,94
engine_5540,2024-10-08 10:20:16.881350,211,281,263,174,244
engine_5541,2024-10-09 10:20:16.881350,249,184,37,5,232
engine_5542,2024-09-06 10:20:16.881350,176,103,44,74,109
engine_5543,2024-09-30 10:20:16.881350,6,236,177,282,269
engine_5544,2024-09-24 10:20:16.881350,149,231,210,86,31
engine_5545,2024-08-26 10:20:16.881350,84,298,265,87,9
engine_5546,2024-08-11 10:20:16.881350,276,107,139,292,186
engine_5547,2024-09-08 10:20:16.881350,220,282,9,15,122
engine_5548,2024-09-12 10:20:16.881350,283,204,77,208,271
engine_5549,2024-08-19 10:20:16.881350,126,286,56,231,211
engine_5550,2024-10-05 10:20:16.881350,254,115,122,186,37
engine_5551,2024-08-20 10:20:16.881350,277,292,158,171,282
engine_5552,2024-09-30 10:20:16.881350,149,251,51,298,28
engine_5553,2024-08-17 10:20:16.881350,191,178,92,155,249
engine_5554,2024-09-06 10:20:16.881350,161,106,36,26,245
engine_5555,2024-10-18 10:20:16.881350,69,174,117,23,40
engine_5556,2024-09-16 10:20:16.881350,165,37,299,103,206
engine_5557,2024-08-14 10:20:16.881350,299,285,160,136,21
engine_5558,2024-09-29 10:20:16.881350,4,137,104,161,136
engine_5559,2024-10-27 10:20:16.881350,161,33,238,170,170
engine_5560,2024-08-08 10:20:16.881350,74,52,233,231,143
engine_5561,2024-09-30 10:20:16.881350,11,260,276,218,86
engine_5562,2024-08-26 10:20:16.881350,90,282,62,58,174
engine_5563,2024-09-27 10:20:16.881350,267,246,209,105,174
engine_5564,2024-09-23 10:20:16.881350,171,61,232,74,20
engine_5565,2024-07-31 10:20:16.881350,298,167,136,26,57
engine_5566,2024-09-05 10:20:16.881350,89,177,146,139,61
engine_5567,2024-10-03 10:20:16.881350,209,150,131,5,49
engine_5568,2024-10-23 10:20:16.881350,57,21,103,63,178
engine_5569,2024-08-23 10:20:16.881350,62,53,145,161,44
engine_5570,2024-11-02 10:20:16.881350,12,164,58,79,199
engine_5571,2024-10-14 10:20:16.881350,267,109,218,181,60
engine_5572,2024-10-27 10:20:16.881350,94,167,178,197,76
engine_5573,2024-07-26 10:20:16.881350,162,290,284,187,47
engine_5574,2024-08-23 10:20:16.881350,52,166,210,89,113
engine_5575,2024-08-16 10:20:16.881350,240,255,145,196,19
engine_5576,2024-10-28 10:20:16.881350,168,267,297,80,263
engine_5577,2024-10-12 10:20:16.881350,178,294,34,169,67
engine_5578,2024-10-22 10:20:16.881350,124,70,142,63,203
engine_5579,2024-10-19 10:20:16.881350,107,138,238,28,229
engine_5580,2024-10-04 10:20:16.881350,85,252,50,4,298
engine_5581,2024-10-09 10:20:16.881350,38,193,10,237,258
engine_5582,2024-09-14 10:20:16.881350,193,106,46,214,199
engine_5583,2024-07-31 10:20:16.881350,61,20,15,4,119
engine_5584,2024-09-17 10:20:16.881350,233,227,64,13,183
engine_5585,2024-09-23 10:20:16.881350,187,91,10,12,290
engine_5586,2024-10-30 10:20:16.881350,213,153,18,14,12
engine_5587,2024-08-21 10:20:16.881350,264,70,19,59,110
engine_5588,2024-10-27 10:20:16.881350,240,82,99,182,145
engine_5589,2024-09-21 10:20:16.881350,81,116,253,85,206
engine_5590,2024-10-03 10:20:16.881350,201,212,110,296,299
engine_5591,2024-09-20 10:20:16.881350,176,283,146,169,166
engine_5592,2024-11-02 10:20:16.881350,175,166,175,56,197
engine_5593,2024-10-09 10:20:16.881350,253,124,202,209,253
engine_5594,2024-08-07 10:20:16.881350,250,201,66,228,158
engine_5595,2024-09-09 10:20:16.881350,242,225,13,118,19
engine_5596,2024-08-04 10:20:16.881350,10,260,196,267,228
engine_5597,2024-08-31 10:20:16.881350,27,126,15,249,55
engine_5598,2024-09-19 10:20:16.881350,174,220,82,147,150
engine_5599,2024-10-07 10:20:16.881350,248,200,192,224,8
engine_5600,2024-09-28 10:20:16.881350,68,65,83,190,115
engine_5601,2024-07-26 10:20:16.887461,237,77,82,199,163
engine_5602,2024-08-29 10:20:16.887461,149,258,200,245,177
engine_5603,2024-08-23 10:20:16.887461,82,199,246,155,26
engine_5604,2024-10-10 10:20:16.887461,162,106,267,242,248
engine_5605,2024-09-06 10:20:16.887461,3,62,102,265,105
engine_5606,2024-08-05 10:20:16.887461,247,17,53,101,232
engine_5607,2024-09-19 10:20:16.887461,115,266,82,261,176
engine_5608,2024-08-24 10:20:16.887461,211,98,65,190,42
engine_5609,2024-07-29 10:20:16.887461,240,57,52,85,24
engine_5610,2024-07-28 10:20:16.887461,169,190,257,226,17
engine_5611,2024-11-02 10:20:16.887461,66,60,125,105,60
engine_5612,2024-08-03 10:20:16.887569,46,66,5,164,79
engine_5613,2024-07-26 10:20:16.887569,31,229,98,90,101
engine_5614,2024-09-08 10:20:16.887569,25,120,188,179,239
engine_5615,2024-10-01 10:20:16.887569,19,159,86,247,37
engine_5616,2024-10-08 10:20:16.887569,10,47,158,225,144
engine_5617,2024-10-07 10:20:16.887569,79,249,199,156,28
engine_5618,2024-11-02 10:20:16.887569,229,217,180,206,180
engine_5619,2024-08-08 10:20:16.887569,133,113,99,31,290
engine_5620,2024-07-28 10:20:16.887569,71,240,201,231,64
engine_5621,2024-09-02 10:20:16.887569,212,76,172,222,94
engine_5622,2024-09-09 10:20:16.887569,169,229,283,193,110
engine_5623,2024-09-12 10:20:16.887569,190,27,96,108,257
engine_5624,2024-08-28 10:20:16.887569,194,290,192,283,144
engine_5625,2024-10-31 10:20:16.887569,209,66,46,200,179
engine_5626,2024-08-22 10:20:16.887569,77,48,66,82,7
engine_5627,2024-10-10 10:20:16.887569,131,104,29,8,40
engine_5628,2024-08-17 10:20:16.887569,279,136,96,163,49
engine_5629,2024-11-01 10:20:16.887569,186,172,48,8,8
engine_5630,2024-10-02 10:20:16.887569,121,233,100,128,87
engine_5631,2024-10-24 10:20:16.887569,242,32,128,272,10
engine_5632,2024-08-12 10:20:16.887569,82,203,60,174,74
engine_5633,2024-09-21 10:20:16.887569,103,5,111,70,88
engine_5634,2024-10-08 10:20:16.887569,36,172,147,8,250
engine_5635,2024-08-17 10:20:16.887569,214,199,125,277,120
engine_5636,2024-09-29 10:20:16.887569,82,249,222,119,87
engine_5637,2024-08-07 10:20:16.887569,278,8,259,159,145
engine_5638,2024-08-01 10:20:16.887569,160,113,205,41,146
engine_5639,2024-10-29 10:20:16.887569,48,119,243,116,238
engine_5640,2024-09-24 10:20:16.887569,251,293,257,74,186
engine_5641,2024-09-12 10:20:16.887569,130,107,171,245,83
engine_5642,2024-08-12 10:20:16.887569,170,27,180,58,50
engine_5643,2024-08-01 10:20:16.887569,16,216,136,4,187
engine_5644,2024-09-18 10:20:16.887569,40,298,143,238,271
engine_5645,2024-10-23 10:20:16.887569,7,232,143,257,63
engine_5646,2024-09-01 10:20:16.887569,271,70,144,124,134
engine_5647,2024-08-18 10:20:16.887569,214,240,63,261,62
engine_5648,2024-11-02 10:20:16.887569,262,269,21,107,62
engine_5649,2024-08-13 10:20:16.887569,162,68,132,206,8
engine_5650,2024-09-02 10:20:16.887569,165,113,117,98,266
engine_5651,2024-08-25 10:20:16.887569,12,132,131,123,60
engine_5652,2024-08-27 10:20:16.887569,57,288,192,51,20
engine_5653,2024-08-24 10:20:16.887569,296,39,241,202,105
engine_5654,2024-09-30 10:20:16.887569,180,232,185,294,193
engine_5655,2024-10-14 10:20:16.887569,263,174,51,148,109
engine_5656,2024-09-01 10:20:16.887569,163,295,29,68,13
engine_5657,2024-08-26 10:20:16.887569,46,79,201,53,27
engine_5658,2024-10-28 10:20:16.887569,299,191,191,10,150
engine_5659,2024-10-20 10:20:16.887569,104,208,109,226,236
engine_5660,2024-08-19 10:20:16.887569,185,184,42,175,149
engine_5661,2024-09-29 10:20:16.887569,255,186,115,248,45
engine_5662,2024-10-28 10:20:16.887569,228,125,124,56,190
engine_5663,2024-08-04 10:20:16.887569,281,6,135,23,142
engine_5664,2024-09-16 10:20:16.887569,61,67,122,77,133
engine_5665,2024-10-30 10:20:16.887569,243,132,157,79,200
engine_5666,2024-09-17 10:20:16.887569,61,60,135,14,70
engine_5667,2024-10-07 10:20:16.887569,45,211,234,203,69
engine_5668,2024-10-04 10:20:16.887569,16,293,280,24,53
engine_5669,2024-09-24 10:20:16.887569,90,193,102,224,141
engine_5670,2024-08-12 10:20:16.887569,1,38,274,245,193
engine_5671,2024-09-22 10:20:16.887569,54,126,85,146,101
engine_5672,2024-09-25 10:20:16.887569,2,202,172,122,191
engine_5673,2024-08-16 10:20:16.887569,252,29,111,270,17
engine_5674,2024-09-13 10:20:16.887569,148,227,125,191,130
engine_5675,2024-07-28 10:20:16.887569,186,224,103,294,2
engine_5676,2024-08-19 10:20:16.887569,274,293,9,49,171
engine_5677,2024-08-13 10:20:16.887569,279,168,90,196,203
engine_5678,2024-09-11 10:20:16.887569,163,223,156,6,41
engine_5679,2024-08-03 10:20:16.887569,11,166,187,277,11
engine_5680,2024-08-31 10:20:16.887569,12,159,28,287,176
engine_5681,2024-08-15 10:20:16.887569,129,219,286,80,34
engine_5682,2024-09-25 10:20:16.887569,129,227,45,290,121
engine_5683,2024-10-10 10:20:16.887569,101,80,53,59,299
engine_5684,2024-09-10 10:20:16.887569,12,117,149,32,57
engine_5685,2024-09-25 10:20:16.888567,13,243,99,256,68
engine_5686,2024-07-30 10:20:16.888567,83,127,87,189,137
engine_5687,2024-10-23 10:20:16.888567,107,2,144,174,108
engine_5688,2024-08-15 10:20:16.888567,99,35,21,277,103
engine_5689,2024-08-28 10:20:16.888567,124,231,146,150,154
engine_5690,2024-10-05 10:20:16.888567,232,285,57,248,186
engine_5691,2024-09-08 10:20:16.888567,177,18,277,228,232
engine_5692,2024-09-09 10:20:16.888567,72,280,105,171,273
engine_5693,2024-08-09 10:20:16.888567,119,233,243,33,62
engine_5694,2024-09-29 10:20:16.888567,165,56,206,44,71
engine_5695,2024-10-04 10:20:16.888567,225,51,178,259,179
engine_5696,2024-10-31 10:20:16.888567,60,146,4,29,225
engine_5697,2024-09-15 10:20:16.888567,299,189,209,5,40
engine_5698,2024-08-01 10:20:16.888567,45,257,54,111,272
engine_5699,2024-10-04 10:20:16.888567,107,236,181,51,94
engine_5700,2024-07-30 10:20:16.888567,68,280,143,271,46
engine_5701,2024-09-10 10:20:16.888567,78,139,107,215,184
engine_5702,2024-08-15 10:20:16.888567,156,56,121,31,283
engine_5703,2024-10-11 10:20:16.888567,225,60,95,66,86
engine_5704,2024-09-02 10:20:16.888567,250,9,258,55,158
engine_5705,2024-10-16 10:20:16.888567,179,159,33,10,16
engine_5706,2024-08-02 10:20:16.888567,201,201,110,249,146
engine_5707,2024-10-31 10:20:16.888567,71,76,162,193,244
engine_5708,2024-09-01 10:20:16.888567,171,5,117,76,180
engine_5709,2024-08-03 10:20:16.888567,165,174,55,170,181
engine_5710,2024-08-21 10:20:16.888567,142,221,88,171,130
engine_5711,2024-10-02 10:20:16.888567,207,133,269,15,213
engine_5712,2024-08-29 10:20:16.888567,58,181,223,145,16
engine_5713,2024-08-03 10:20:16.888567,172,148,129,14,112
engine_5714,2024-09-02 10:20:16.888567,15,27,113,183,169
engine_5715,2024-07-27 10:20:16.888567,171,70,262,30,269
engine_5716,2024-10-11 10:20:16.888567,91,172,5,13,200
engine_5717,2024-10-15 10:20:16.888567,191,141,31,196,244
engine_5718,2024-10-01 10:20:16.888567,283,30,141,97,236
engine_5719,2024-10-30 10:20:16.888567,28,193,203,281,227
engine_5720,2024-07-28 10:20:16.888567,103,282,265,130,128
engine_5721,2024-07-26 10:20:16.888567,138,252,146,269,57
engine_5722,2024-10-13 10:20:16.888567,270,240,78,209,126
engine_5723,2024-09-14 10:20:16.888567,260,17,28,233,175
engine_5724,2024-10-13 10:20:16.888567,40,160,250,265,244
engine_5725,2024-10-20 10:20:16.888567,171,31,251,144,232
engine_5726,2024-09-07 10:20:16.888567,250,203,240,97,45
engine_5727,2024-10-15 10:20:16.888567,192,27,40,299,60
engine_5728,2024-10-02 10:20:16.888567,73,234,236,266,193
engine_5729,2024-08-10 10:20:16.888567,178,139,234,257,224
engine_5730,2024-07-27 10:20:16.888567,20,72,22,234,127
engine_5731,2024-09-16 10:20:16.888567,83,97,219,201,205
engine_5732,2024-09-24 10:20:16.888567,163,35,163,90,252
engine_5733,2024-08-27 10:20:16.888567,105,173,187,70,178
engine_5734,2024-09-20 10:20:16.888567,253,120,78,139,128
engine_5735,2024-09-16 10:20:16.888567,231,160,139,253,100
engine_5736,2024-08-30 10:20:16.888567,285,218,154,240,245
engine_5737,2024-11-02 10:20:16.888567,216,150,166,30,43
engine_5738,2024-09-25 10:20:16.888567,77,78,73,175,210
engine_5739,2024-08-24 10:20:16.888567,239,134,109,149,193
engine_5740,2024-10-10 10:20:16.888567,240,3,219,186,202
engine_5741,2024-09-09 10:20:16.888567,217,72,18,39,118
engine_5742,2024-08-28 10:20:16.888567,115,244,210,283,299
engine_5743,2024-08-25 10:20:16.888567,115,156,298,111,179
engine_5744,2024-08-13 10:20:16.888567,248,22,20,53,118
engine_5745,2024-09-01 10:20:16.888567,218,161,52,135,92
engine_5746,2024-10-13 10:20:16.888567,70,265,265,62,180
engine_5747,2024-09-02 10:20:16.888567,101,225,294,144,89
engine_5748,2024-08-11 10:20:16.888567,42,80,5,115,104
engine_5749,2024-08-19 10:20:16.888567,235,35,45,21,110
engine_5750,2024-10-09 10:20:16.888567,279,26,206,157,215
engine_5751,2024-09-14 10:20:16.888567,17,196,77,215,185
engine_5752,2024-09-20 10:20:16.888567,162,118,30,183,212
engine_5753,2024-10-14 10:20:16.888567,11,219,20,194,237
engine_5754,2024-09-15 10:20:16.888567,264,1,272,106,151
engine_5755,2024-08-08 10:20:16.888567,191,61,164,172,181
engine_5756,2024-08-19 10:20:16.888567,49,19,273,137,187
engine_5757,2024-08-15 10:20:16.888567,106,239,47,248,122
engine_5758,2024-09-18 10:20:16.888567,253,298,239,79,234
engine_5759,2024-09-01 10:20:16.888567,279,274,93,6,153
engine_5760,2024-08-09 10:20:16.888567,168,227,73,26,62
engine_5761,2024-08-10 10:20:16.888567,252,50,5,269,46
engine_5762,2024-08-25 10:20:16.888567,195,45,244,100,118
engine_5763,2024-10-15 10:20:16.888567,250,220,289,218,156
engine_5764,2024-09-23 10:20:16.888567,76,87,11,76,49
engine_5765,2024-09-19 10:20:16.888567,130,133,50,11,284
engine_5766,2024-08-21 10:20:16.888567,31,118,267,79,34
engine_5767,2024-09-26 10:20:16.888567,46,208,197,124,105
engine_5768,2024-09-05 10:20:16.888567,200,1,207,216,256
engine_5769,2024-10-12 10:20:16.888567,61,64,91,219,76
engine_5770,2024-09-11 10:20:16.888567,178,254,62,54,129
engine_5771,2024-10-08 10:20:16.888567,38,113,146,132,119
engine_5772,2024-07-31 10:20:16.888567,155,114,18,206,108
engine_5773,2024-08-26 10:20:16.888567,200,208,198,14,220
engine_5774,2024-10-08 10:20:16.888567,276,109,226,18,298
engine_5775,2024-10-01 10:20:16.888567,245,271,8,271,111
engine_5776,2024-07-31 10:20:16.888567,109,276,56,81,155
engine_5777,2024-10-07 10:20:16.888567,225,52,23,170,71
engine_5778,2024-08-14 10:20:16.888567,85,28,52,104,157
engine_5779,2024-09-05 10:20:16.888567,167,290,71,268,149
engine_5780,2024-10-21 10:20:16.888567,231,180,185,20,41
engine_5781,2024-09-04 10:20:16.888567,111,281,148,298,98
engine_5782,2024-08-27 10:20:16.888567,214,257,226,134,240
engine_5783,2024-09-24 10:20:16.888567,98,213,14,124,262
engine_5784,2024-09-08 10:20:16.888567,60,187,86,82,273
engine_5785,2024-10-21 10:20:16.888567,204,197,201,190,110
engine_5786,2024-11-02 10:20:16.888567,291,107,182,240,157
engine_5787,2024-09-01 10:20:16.888567,75,192,168,282,143
engine_5788,2024-07-30 10:20:16.888567,236,124,58,76,166
engine_5789,2024-08-03 10:20:16.888567,261,162,233,257,278
engine_5790,2024-08-18 10:20:16.888567,148,89,259,98,230
engine_5791,2024-09-06 10:20:16.888567,226,149,121,109,159
engine_5792,2024-08-09 10:20:16.888567,276,207,79,158,24
engine_5793,2024-08-04 10:20:16.888567,100,271,52,10,106
engine_5794,2024-08-09 10:20:16.888567,23,140,243,74,289
engine_5795,2024-09-20 10:20:16.888567,283,37,177,283,24
engine_5796,2024-09-02 10:20:16.888567,45,81,73,224,89
engine_5797,2024-07-27 10:20:16.888567,41,276,106,187,53
engine_5798,2024-08-28 10:20:16.888567,84,146,121,249,114
engine_5799,2024-10-28 10:20:16.888567,32,19,210,281,104
engine_5800,2024-09-17 10:20:16.888567,266,243,140,128,64
engine_5801,2024-10-11 10:20:16.888567,57,186,94,109,263
engine_5802,2024-08-07 10:20:16.888567,134,2,40,193,220
engine_5803,2024-09-09 10:20:16.888567,153,68,122,110,11
engine_5804,2024-08-17 10:20:16.888567,223,294,37,156,170
engine_5805,2024-07-27 10:20:16.888567,35,240,163,5,108
engine_5806,2024-10-30 10:20:16.888567,152,199,169,12,237
engine_5807,2024-09-06 10:20:16.888567,117,298,138,178,122
engine_5808,2024-07-29 10:20:16.888567,269,102,153,153,266
engine_5809,2024-08-18 10:20:16.888567,223,168,287,211,150
engine_5810,2024-08-08 10:20:16.888567,249,156,207,245,114
engine_5811,2024-08-31 10:20:16.888567,255,132,164,225,169
engine_5812,2024-10-23 10:20:16.888567,133,149,230,78,173
engine_5813,2024-08-05 10:20:16.888567,180,292,188,47,134
engine_5814,2024-09-19 10:20:16.888567,200,190,187,176,97
engine_5815,2024-08-26 10:20:16.888567,10,70,120,221,61
engine_5816,2024-10-03 10:20:16.888567,24,236,286,147,279
engine_5817,2024-10-14 10:20:16.889564,190,242,3,50,150
engine_5818,2024-10-12 10:20:16.889564,199,221,285,6,9
engine_5819,2024-08-10 10:20:16.889564,222,136,117,160,179
engine_5820,2024-08-30 10:20:16.889564,270,124,131,96,98
engine_5821,2024-07-28 10:20:16.889564,106,112,219,65,8
engine_5822,2024-08-12 10:20:16.889564,183,65,68,275,9
engine_5823,2024-08-23 10:20:16.889564,189,22,254,174,282
engine_5824,2024-09-21 10:20:16.889564,87,233,284,257,245
engine_5825,2024-10-16 10:20:16.889564,274,192,258,216,216
engine_5826,2024-08-01 10:20:16.889564,276,273,266,44,213
engine_5827,2024-09-20 10:20:16.889564,198,75,290,275,201
engine_5828,2024-08-01 10:20:16.889564,130,35,271,254,86
engine_5829,2024-10-02 10:20:16.889564,224,10,72,227,187
engine_5830,2024-11-01 10:20:16.889564,187,238,165,150,127
engine_5831,2024-11-01 10:20:16.889564,63,233,235,273,41
engine_5832,2024-09-06 10:20:16.889564,54,101,20,276,168
engine_5833,2024-08-14 10:20:16.889564,279,254,6,36,105
engine_5834,2024-10-19 10:20:16.889564,12,275,102,171,153
engine_5835,2024-10-07 10:20:16.889564,112,101,23,136,226
engine_5836,2024-09-02 10:20:16.889564,108,232,189,142,243
engine_5837,2024-10-07 10:20:16.889564,73,121,120,144,75
engine_5838,2024-09-12 10:20:16.889680,118,220,17,175,3
engine_5839,2024-10-28 10:20:16.889680,179,157,57,61,160
engine_5840,2024-10-13 10:20:16.889680,91,75,287,123,216
engine_5841,2024-10-09 10:20:16.889680,220,3,256,132,14
engine_5842,2024-10-18 10:20:16.889680,171,19,260,231,244
engine_5843,2024-07-28 10:20:16.889680,46,62,56,38,185
engine_5844,2024-08-10 10:20:16.889680,120,290,12,124,17
engine_5845,2024-07-30 10:20:16.889680,185,245,172,66,120
engine_5846,2024-08-26 10:20:16.889680,190,59,245,239,233
engine_5847,2024-10-01 10:20:16.889680,169,133,265,233,285
engine_5848,2024-08-15 10:20:16.889680,78,215,230,281,113
engine_5849,2024-08-30 10:20:16.889680,198,133,59,39,274
engine_5850,2024-09-28 10:20:16.889680,13,116,262,66,204
engine_5851,2024-08-22 10:20:16.889680,29,276,217,6,134
engine_5852,2024-09-13 10:20:16.889680,186,198,190,186,173
engine_5853,2024-10-25 10:20:16.889680,74,256,189,183,20
engine_5854,2024-09-10 10:20:16.889680,22,95,204,130,231
engine_5855,2024-08-04 10:20:16.889680,104,127,194,20,74
engine_5856,2024-08-16 10:20:16.889680,282,179,106,298,220
engine_5857,2024-10-26 10:20:16.889680,210,178,63,167,23
engine_5858,2024-09-03 10:20:16.889680,79,206,35,283,160
engine_5859,2024-08-28 10:20:16.889680,160,237,295,10,271
engine_5860,2024-08-03 10:20:16.889680,256,79,264,186,283
engine_5861,2024-09-02 10:20:16.889680,166,289,82,218,126
engine_5862,2024-11-01 10:20:16.889680,69,2,148,217,118
engine_5863,2024-08-28 10:20:16.889680,98,176,211,190,177
engine_5864,2024-09-17 10:20:16.889680,193,42,275,50,216
engine_5865,2024-10-24 10:20:16.889680,107,135,184,199,86
engine_5866,2024-09-29 10:20:16.889680,298,27,100,146,294
engine_5867,2024-08-13 10:20:16.889680,212,215,33,44,5
engine_5868,2024-10-30 10:20:16.889680,238,44,156,31,94
engine_5869,2024-10-24 10:20:16.889680,115,120,219,124,122
engine_5870,2024-09-12 10:20:16.889680,17,280,242,5,80
engine_5871,2024-09-29 10:20:16.889680,262,200,76,38,67
engine_5872,2024-09-22 10:20:16.889680,20,296,192,14,216
engine_5873,2024-09-15 10:20:16.889680,293,4,294,283,282
engine_5874,2024-10-12 10:20:16.889680,238,269,179,226,280
engine_5875,2024-10-08 10:20:16.889680,31,54,64,248,33
engine_5876,2024-10-09 10:20:16.889680,52,210,28,49,124
engine_5877,2024-08-31 10:20:16.889680,8,109,19,254,79
engine_5878,2024-10-30 10:20:16.889680,197,64,80,111,225
engine_5879,2024-08-16 10:20:16.889680,185,190,297,124,86
engine_5880,2024-09-04 10:20:16.889680,64,127,128,20,23
engine_5881,2024-10-30 10:20:16.889680,74,174,267,10,111
engine_5882,2024-08-26 10:20:16.889680,209,90,79,174,116
engine_5883,2024-09-26 10:20:16.889680,143,136,92,244,202
engine_5884,2024-10-19 10:20:16.889680,231,166,202,1,272
engine_5885,2024-10-20 10:20:16.889680,192,125,23,70,234
engine_5886,2024-08-01 10:20:16.889680,200,198,135,204,32
engine_5887,2024-08-07 10:20:16.889680,22,55,71,242,158
